contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,delta_00_to_25,delta_25_to_50,delta_50_to_75,delta_75_to_10,delta_10_to_po,construction_cluster
22kj0050,"construction of by-pass and diversion roads, tangub-bonifacio bypass road, bonifacio section, misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.0714167,123.6395028,2022-03-18,2023-06-25,2022,regular infra,regular infra - gaa 2022 oo-1,46549553.03,0,3771,data/images/22kj0050,7,2022-02-16,2022-07-12,2022-11-05,2023-03-01,2023-06-25,2023-07-25,data/images/22kj0050/22kj0050_road_mask.png,0.0981758162379264,0.170055404305458,0.1890269070863723,0.1034532189369201,0.1212546974420547,2.0
20pk0050,"local infrastructure program - local roads and bridges - local roads; construction /opening of ableg- mulayong- puapo- jct. lubuagan-batong buhay- abra bdry. road, pasil, kalinga",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.3898606,121.1776269,2020-10-28,2021-12-06,2020,regular infra,regular infra - gaa 2020 lp,24499995.92,0,30724,data/images/20pk0050,7,2020-09-28,2021-02-06,2021-05-18,2021-08-27,2021-12-06,2022-01-05,data/images/20pk0050/20pk0050_road_mask.png,0.0440775454044342,0.0719417780637741,0.0447215288877487,0.071474015712738,0.0532110221683979,2.0
21ad0030,"construction/upgrading/rehabilitation of drainage, secondary roads - tagudin - cervantes road, k0333+320 - k0334+376",roads,completed,100.0,Region I,Ilocos Sur 2nd DEO,16.9810114,120.5251617,2021-02-08,2022-02-22,2021,regular infra,regular infra - gaa 2021 oo-1,8796559.65,0,22540,data/images/21ad0030,7,2021-01-09,2021-05-13,2021-08-16,2021-11-19,2022-02-22,2022-03-24,data/images/21ad0030/21ad0030_road_mask.png,0.0998234376311302,0.0808438584208488,0.0681237429380416,0.0570735372602939,0.0709502771496772,1.0
20f00072,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads, daraga urban tourism eco route (duterte) project, albay, daraga, albay (2nd legislative district)",roads,completed,100.0,Region V,Region V,13.1622222,123.7213889,2020-05-29,2021-12-15,2020,regular infra,regular infra - gaa 2020 oo-1,86500000.0,0,34122,data/images/20f00072,7,2020-04-29,2020-10-17,2021-03-07,2021-07-26,2021-12-15,2022-01-14,data/images/20f00072/20f00072_road_mask.png,0.078293077647686,0.0970441922545433,0.322252094745636,0.2913317382335663,0.0422483123838901,2.0
23jc0042,"construction of concrete road - construction of road, sitio macayas, brgy. mandhi, sindangan to sitio suminugod, brgy. guibo, siayan, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.5765663,123.3397103,2023-02-23,2025-07-28,2023,regular infra,regular infra - gaa 2023 cssp,48000960.09,0,35586,data/images/23jc0042,7,2023-01-24,2023-10-02,2024-05-11,2024-12-18,2025-07-28,2025-08-27,data/images/23jc0042/23jc0042_road_mask.png,0.1508009731769561,0.0920038968324661,0.0868082493543624,0.1412343829870224,0.1479933410882949,0.0
23li0106,"construction of road (rizal - baylo road), monkayo, davao de oro",roads,completed,100.0,Region XI,Davao de Oro 2nd DEO,7.9016433,126.1049431,2023-05-30,2024-06-18,2023,regular infra,regular infra - gaa 2023 cssp,96499419.26,0,45622,data/images/23li0106,7,2023-04-30,2023-09-03,2023-12-08,2024-03-13,2024-06-18,2024-07-18,data/images/23li0106/23li0106_road_mask.png,0.1857221573591232,0.1001720502972602,0.1109601929783821,0.0778100490570068,0.1279016584157943,1.0
22pd0008,construction/upgrading/rehabilitation of drainage along national roads-tertiary roads-sto. tomas-mt. cabuyo rd. k0252+160-k0253+049,roads,completed,100.0,Cordillera Administrative Region,Baguio City DEO,16.3839767,120.5715989,2022-05-17,2023-06-30,2022,regular infra,regular infra - gaa 2022 oo-1,23850749.14,0,45324,data/images/22pd0008,7,2022-04-17,2022-08-27,2022-12-07,2023-03-19,2023-06-30,2023-07-30,data/images/22pd0008/22pd0008_road_mask.png,0.0806270614266395,0.1070116385817527,0.1019606813788414,0.0850999429821968,0.0830041617155075,2.0
22pe0020,"construction of concrete road-baguio-bontoc road jct. to guiweng-nawal-tickey-daclan road in support to coffee and processed food meat industries, bokod, benguet",roads,completed,100.0,Cordillera Administrative Region,Benguet 1st DEO,16.5500306,120.7690972,2022-05-10,2023-09-12,2022,regular infra,regular infra - gaa 2022 cssp,9774386.5,0,42696,data/images/22pe0020,7,2022-04-10,2022-09-09,2023-01-10,2023-05-12,2023-09-12,2023-10-12,data/images/22pe0020/22pe0020_road_mask.png,0.0381153114140033,0.0540315173566341,0.1225960105657577,0.0571684055030345,0.0369145721197128,2.0
21pk0017,"organizational outcome 1: ensure safe and reliable national road system network development: construction of missing links / new roads abra-kalinga-apayao road along aciga (pinukpuk)-tawang-buaya-mabaca (balbalan section, kalinga), kalinga",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.5720897,121.2634265,2021-02-17,2022-02-20,2021,regular infra,regular infra - gaa 2021 oo-1,49000000.0,0,30724,data/images/21pk0017,7,2021-01-18,2021-05-20,2021-08-20,2021-11-20,2022-02-20,2022-03-22,data/images/21pk0017/21pk0017_road_mask.png,0.1750752925872802,0.1019679009914398,0.1051675155758857,0.0867392197251319,0.101032555103302,1.0
20pk0030,"organizational outcome 1: ensure safe and reliable national road system: network development program - construction of missing links / new roads - construction of abra-kalinga-apayao road along aciga (pinukpuk)-tawang-buaya-mabaca (balbalan section, kalin",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.57851,121.2642701,2020-10-28,2021-11-22,2020,regular infra,regular infra - gaa 2020 oo-1,66889059.96,0,30724,data/images/20pk0030,7,2020-09-28,2021-02-02,2021-05-11,2021-08-16,2021-11-22,2021-12-22,data/images/20pk0030/20pk0030_road_mask.png,0.1348751336336136,0.1976844817399978,0.1208856031298637,0.1283857971429824,0.0275426190346479,1.0
20ji0036,"construction/ improvement of access roads leading to trades, industries and economic zones - nrj imelda-alicia road to lutiman-guicam-olutanga provincial rd connecting brgy. aurora road in support of coconut and seaweeds industry, talusan, zam",roads,completed,100.0,Region IX,Zamboanga Sibugay 1st DEO,7.3547658,122.8896038,2020-12-02,2021-12-27,2020,regular infra,regular infra - gaa 2020 cssp,39194872.04,0,30906,data/images/20ji0036,7,2020-11-02,2021-03-09,2021-06-15,2021-09-20,2021-12-27,2022-01-26,data/images/20ji0036/20ji0036_road_mask.png,0.1476347148418426,0.0442825704813003,0.06385388225317,0.0859065279364585,0.1067751869559288,1.0
21cc0012,"network development program - construction of by-pass and diversion roads - bustos diversion road (norzagaray-angat-bustos rd.), bulacan",roads,completed,100.0,Region III,Bulacan 1st DEO,14.92901,120.9286217,2021-02-03,2022-12-28,2021,regular infra,regular infra - gaa 2021 oo-1,47039743.85,0,17371,data/images/21cc0012,7,2021-01-04,2021-07-26,2022-01-15,2022-07-07,2022-12-28,2023-01-27,data/images/21cc0012/21cc0012_road_mask.png,0.0862288251519203,0.088599644601345,0.0664725825190544,0.0739636570215225,0.0443806499242782,1.0
22me0004,"construction of road, brgy. big margus to brgy. batotuling, glan, sarangani province",roads,completed,100.0,Region XII,Sarangani DEO,5.6486056,125.3244528,2022-02-22,2023-06-07,2022,regular infra,regular infra - gaa 2022 cssp,44092569.44,0,18691,data/images/22me0004,7,2022-01-23,2022-06-19,2022-10-15,2023-02-09,2023-06-07,2023-07-07,data/images/22me0004/22me0004_road_mask.png,0.088379330933094,0.0832824930548667,0.0441661961376667,0.0690144598484039,0.0665856823325157,1.0
23pk0030,"organizational outcome: ensure safe and reliable national road system: network development program: construction of missing links/ new roads: abra-kalinga-apayao road along aciga (pinukpuk) - tawang - buaya - mabaca (balbalan section, kalinga), package 1,",roads,completed,100.0,Cordillera Administrative Region,Upper Kalinga DEO,17.5534971,121.233789,2023-03-13,2024-05-15,2023,regular infra,regular infra - gaa 2023 oo-1,52307591.09,0,30724,data/images/23pk0030,7,2023-02-11,2023-06-28,2023-10-13,2024-01-28,2024-05-15,2024-06-14,data/images/23pk0030/23pk0030_road_mask.png,0.0,0.0,0.0,0.0,0.0,0.0
19fh0107,"construction of drainage structure along jct. bato-baras road k0009+0000-k0009+949, bato, catanduanes",roads,completed,100.0,Region V,Catanduanes DEO,13.6082983,124.3044122,2019-07-12,2020-10-19,2019,regular infra,regular infra - gaa 2019 oo-1,19598858.89,0,34481,data/images/19fh0107,7,2019-06-12,2019-11-05,2020-02-29,2020-06-24,2020-10-19,2020-11-18,data/images/19fh0107/19fh0107_road_mask.png,0.0693497955799102,0.0703292414546012,0.0849531441926956,0.1123913750052452,0.1074610203504562,0.0
20i00058,"network development - construction of missing links/new roads - mahaplag - hilongos road, package 3, leyte, brgy. agutayon, mahaplag, leyte",roads,completed,100.0,Region VIII,Region VIII,10.531729,124.923434,2020-02-20,2023-03-25,2020,regular infra,regular infra - gaa 2020 oo-1,144749637.36,0,36446,data/images/20i00058,7,2020-01-21,2020-11-28,2021-09-06,2022-06-15,2023-03-25,2023-04-24,data/images/20i00058/20i00058_road_mask.png,0.1023132801055908,0.0933892726898193,0.0868195071816444,0.1972984820604324,0.180064395070076,0.0
23pc0058,"cssp-construction/impr. of access roads leading to trades, industries and economic zones (roll-it) san sebastian-san jose-san francisco road in support of handicraft, furniture, processed high value crops, vegetable rice and corn industries, luna, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.2827861,121.3899389,2023-05-05,2024-05-06,2023,regular infra,regular infra - gaa 2023 cssp,4898159.38,0,43554,data/images/23pc0058,7,2023-04-05,2023-08-04,2023-11-04,2024-02-04,2024-05-06,2024-06-05,data/images/23pc0058/23pc0058_road_mask.png,0.0900719165802002,0.1569423824548721,0.1795352399349212,0.132694125175476,0.0758945792913436,2.0
19hk0037,"convergence and special support program: construction/improvement of access roads leading to declared tourism destinations @ access road leading to bantayan-piapi-looc-flores avenue leading to dumaguete port, dumaguete city, negros oriental",roads,completed,100.0,Negros Island Region,Negros Oriental 2nd DEO,9.3285153,123.3103782,2019-06-03,2020-08-17,2019,regular infra,regular infra - gaa 2019 cssp,19600000.0,0,38607,data/images/19hk0037,7,2019-05-04,2019-09-21,2020-01-09,2020-04-28,2020-08-17,2020-09-16,data/images/19hk0037/19hk0037_road_mask.png,0.0450925678014755,0.0507443025708198,0.0919640958309173,0.0432777293026447,0.0638025030493736,2.0
21p00086,"local program: construction / repair / rehabilitation / improvement of various infrastructure including local projects - local roads and bridges - local roads construction / improvement of beyeng - tacadang road, tacadang, kibungan, benguet",roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,16.7535583,120.6339111,2022-01-07,2023-01-23,2021,regular infra,regular infra - gaa 2021 lp,96500000.0,0,35651,data/images/21p00086,7,2021-12-08,2022-04-12,2022-07-16,2022-10-19,2023-01-23,2023-02-22,data/images/21p00086/21p00086_road_mask.png,0.0536147244274616,0.0943960547447204,0.1823260188102722,0.1372526735067367,0.0735511109232902,2.0
22fc0218,"construction of road, barangay mabini - barangay binawangan, capalonga, camarines norte",roads,completed,100.0,Region V,Camarines Norte DEO,14.2748881,122.4397931,2022-03-31,2023-12-27,2022,regular infra,regular infra - gaa 2022 cssp,47482521.65,0,37191,data/images/22fc0218,7,2022-03-01,2022-09-06,2023-02-12,2023-07-21,2023-12-27,2024-01-26,data/images/22fc0218/22fc0218_road_mask.png,0.0621725544333457,0.1018538251519203,0.1764076650142669,0.1733417809009552,0.1180766969919204,2.0
20bg0078,"oo1: ensure safe and reliable national road system - network development - construction of missing links/new roads - naguilian (jct. cvr) - palanan road, san mariano, isabela",roads,completed,100.0,Region II,Isabela 3rd DEO,16.9142472,122.1414111,2020-01-28,2022-10-31,2020,regular infra,regular infra - gaa 2020 oo-1,47773102.13,0,25452,data/images/20bg0078,7,2019-12-29,2020-10-05,2021-06-14,2022-02-21,2022-10-31,2022-11-30,data/images/20bg0078/20bg0078_road_mask.png,0.1162137687206268,0.0826929882168769,0.1532720625400543,0.1348689347505569,0.0758442282676696,2.0
20of0184,"construction / rehabilitation of kalayaan b, brgy. batasan hills, quezon city",roads,completed,100.0,National Capital Region,Quezon City 1st DEO,14.6916447,121.0883703,2020-11-24,2021-12-20,2020,regular infra,regular infra - gaa 2020 lp,18909000.0,0,722,data/images/20of0184,7,2020-10-25,2021-03-01,2021-06-07,2021-09-13,2021-12-20,2022-01-19,data/images/20of0184/20of0184_road_mask.png,0.0767905414104461,0.1101079285144805,0.3001721501350403,0.2153425365686416,0.0180708710104227,2.0
22f00051,"oo1:ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads-camarines sur expressway (package 5), pili, camarines sur (3rd legislative district)",roads,completed,100.0,Region V,Region V,13.5383894,123.2609953,2022-04-05,2023-12-20,2022,regular infra,regular infra - gaa 2022 oo-1,193000000.0,0,45590,data/images/22f00051,7,2022-03-06,2022-09-08,2023-02-11,2023-07-17,2023-12-20,2024-01-19,data/images/22f00051/22f00051_road_mask.png,0.0523836500942707,0.1917708218097686,0.1823276877403259,0.0591680966317653,0.0514387488365173,2.0
21k00252,"construction of by-pass and diversion roads, cagayan de oro diversion road extension (jct. sayre highway balubal) - manolo fortich - malitbog - claveria - eureka - gingoog city road - lanise section, misamis oriental",roads,completed,100.0,Region X,Region X,8.6283131,124.9502761,2021-09-24,2022-12-31,2021,regular infra,regular infra - gaa 2021 oo-1,45826050.77,0,14332,data/images/21k00252,7,2021-08-25,2022-01-17,2022-05-13,2022-09-06,2022-12-31,2023-01-30,data/images/21k00252/21k00252_road_mask.png,0.0801052376627922,0.1690363883972168,0.1562892943620681,0.1364986598491668,0.0030679479241371,2.0
20fc0104,"construction of road with seawall, barangay cayucyucan, mercedes, camarines norte",roads,completed,100.0,Region V,Camarines Norte DEO,14.069055,123.0407164,2020-11-25,2021-12-20,2020,regular infra,regular infra - gaa 2020 lp,95043255.02,0,39699,data/images/20fc0104,7,2020-10-26,2021-03-02,2021-06-08,2021-09-13,2021-12-20,2022-01-19,data/images/20fc0104/20fc0104_road_mask.png,0.0838021412491798,0.0618974603712558,0.0616257786750793,0.0844486802816391,0.0847988501191139,0.0
20ba0006,"construction of missing links/new roads; san vicente-savidug-chavayan-sumnanga-nakanmuan road, package 3, brgy. sumnanga, sabtang, batanes",roads,completed,100.0,Region II,Batanes DEO,20.2981956,121.8494331,2020-02-19,2021-03-29,2020,regular infra,regular infra - gaa 2020 oo-1,19488128.13,0,32114,data/images/20ba0006,7,2020-01-20,2020-05-30,2020-09-08,2020-12-18,2021-03-29,2021-04-28,data/images/20ba0006/20ba0006_road_mask.png,0.1952952891588211,0.0441698506474494,0.1499403268098831,0.0740758180618286,0.092837780714035,1.0
19l00024,"construction of concrete road-fatima-malabog road (malabog-gumitan), package b, davao city",roads,completed,100.0,Region XI,Region XI,7.3792,125.4224,2019-08-01,2021-01-07,2019,regular infra,regular infra - gaa 2019 oo-1,104716812.81,0,11845,data/images/19l00024,7,2019-07-02,2019-12-10,2020-04-19,2020-08-28,2021-01-07,2021-02-06,data/images/19l00024/19l00024_road_mask.png,0.2393090277910232,0.2531518936157226,0.1452655792236328,0.0803350582718849,0.0300097111612558,1.0
19k00073,"construction of missing links/new roads, tagoloan-misamis oriental bdry., package 2, misamis oriental",roads,completed,100.0,Region X,Region X,8.5386972,124.8108056,2019-07-08,2022-03-28,2019,regular infra,regular infra - gaa 2019 oo-1,91328518.56,0,13290,data/images/19k00073,7,2019-06-08,2020-03-12,2020-11-16,2021-07-22,2022-03-28,2022-04-27,data/images/19k00073/19k00073_road_mask.png,0.0407961122691631,0.0590350516140461,0.0521440580487251,0.0666252449154853,0.1125411093235015,0.0
19fh0109,"construction of road slope protection structure along catanduanes circumferential road k0036+400-k0036+450, k0162+000-k0162+200, viga and san andres, catanduanes",roads,completed,100.0,Region V,Catanduanes DEO,13.7231764,124.1034303,2019-07-15,2020-10-12,2019,regular infra,regular infra - gaa 2019 oo-1,12376911.59,0,31068,data/images/19fh0109,7,2019-06-15,2019-11-05,2020-02-27,2020-06-20,2020-10-12,2020-11-11,data/images/19fh0109/19fh0109_road_mask.png,0.1285522580146789,0.0998143181204795,0.0549358315765857,0.0558630861341953,0.0470751784741878,1.0
21i00071,"construction of slope protection structure along palompon - isabel - merida - ormoc road - k1069+(-050) - k1069+200, leyte 4th ld",roads,completed,100.0,Region VIII,Region VIII,11.0451306,124.3935028,2022-03-24,2023-12-28,2021,regular infra,regular infra - gaa 2021 lp,112745945.25,0,34475,data/images/21i00071,7,2022-02-22,2022-09-01,2023-02-09,2023-07-20,2023-12-28,2024-01-27,data/images/21i00071/21i00071_road_mask.png,0.0843270123004913,0.0686186999082565,0.0667825192213058,0.1007343605160713,0.0809370428323745,0.0
21ga0005,"construction of drainage along aklan east road k0276+720-k0277+282, k0283+181-k0283+310,k0283+720-k0283+820, k0286+716-k0286+798, k0286+920-k0286+960, k0287+170-k0287+216, k0287+670-k0287+822, k0288+130-k0288+241, k0288+1017-k0289+150, k0289+220-k0289+282",roads,terminated,100.0,Region VI,Aklan DEO,11.7055159,122.3665543,2021-06-25,2023-07-18,2021,regular infra,regular infra - gaa 2021 oo-1,8210120.63,0,34376,data/images/21ga0005,7,2021-05-26,2021-12-30,2022-07-06,2023-01-10,2023-07-18,2023-08-17,data/images/21ga0005/21ga0005_road_mask.png,0.0991539433598518,0.1040549129247665,0.3353966772556305,0.3184608817100525,0.0714125633239746,2.0
20of0123,"construction of road ave., brgy. san bartolome, 00.0000 to 000.7000, quezon city",roads,completed,100.0,National Capital Region,Quezon City 1st DEO,14.7078493,121.0213287,2020-02-07,2022-03-27,2020,regular infra,regular infra - gaa 2020 lp,19011990.3,0,34028,data/images/20of0123,7,2020-01-08,2020-08-19,2021-03-02,2021-09-13,2022-03-27,2022-04-26,data/images/20of0123/20of0123_road_mask.png,0.07896389067173,0.0667899996042251,0.1455710530281067,0.1239842474460601,0.0856676772236824,2.0
19gp0031,"construction of concrete road - mawang to brgy. artuz nrj in support of cacao industry plantation, tapaz, capiz",roads,completed,100.0,Region VI,Capiz 2nd DEO,11.3190002,122.4928591,2019-06-13,2021-01-06,2019,regular infra,regular infra - gaa 2019 cssp,47136917.35,0,6004,data/images/19gp0031,7,2019-05-14,2019-11-03,2020-03-25,2020-08-15,2021-01-06,2021-02-05,data/images/19gp0031/19gp0031_road_mask.png,0.0772348642349243,0.0588035508990287,0.0498350113630294,0.1044590026140213,0.1743238121271133,0.0
21f00086,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads-tagkawayan-labo diversion road, labo section, camarines norte, labo, camarines norte 1st legislative district",roads,completed,100.0,Region V,Region V,14.171804,122.652867,2021-06-11,2022-11-30,2021,regular infra,regular infra - gaa 2021 oo-1,67550000.0,0,21878,data/images/21f00086,7,2021-05-12,2021-10-23,2022-03-06,2022-07-18,2022-11-30,2022-12-30,data/images/21f00086/21f00086_road_mask.png,0.1082412451505661,0.0519131608307361,0.1206689029932022,0.1282103061676025,0.0074753179214894,2.0
20lb0066,construction of drainage structure - davao city div rd - k1501+020 - k1501+414,roads,completed,100.0,Region XI,Davao City DEO,7.1271202,125.6354766,2020-12-16,2023-04-15,2020,regular infra,regular infra - gaa 2020 oo-1,39929770.0,0,10433,data/images/20lb0066,7,2020-11-16,2021-07-16,2022-02-14,2022-09-14,2023-04-15,2023-05-15,data/images/20lb0066/20lb0066_road_mask.png,0.1233783066272735,0.1014204695820808,0.058848176151514,0.0688993409276008,0.0594701170921325,1.0
21k00158,"construction/improvement of access roads leading to trades, industries and economic zones (roll-it) construction of northern bukidnon agri-industrial economic zone, road network development project (package 12), libona, bukidnon",roads,completed,100.0,Region X,Region X,8.4049308,124.7009969,2021-06-07,2022-08-21,2021,regular infra,regular infra - gaa 2021 cssp,110007915.68,0,14332,data/images/21k00158,7,2021-05-08,2021-09-25,2022-01-13,2022-05-03,2022-08-21,2022-09-20,data/images/21k00158/21k00158_road_mask.png,0.1209630668163299,0.1384363919496536,0.1214745864272117,0.1201555132865905,0.0815766453742981,1.0
23nh0036,"construction of pedestrian bridge linking burgos and tag-anongan both of cortes, surigao del sur",roads,completed,100.0,Region XIII,Surigao del Sur 1st DEO,9.2371889,126.1807472,2023-03-13,2024-05-15,2023,regular infra,regular infra - gaa 2023 cssp,39184537.3,0,6457,data/images/23nh0036,7,2023-02-11,2023-06-28,2023-10-13,2024-01-28,2024-05-15,2024-06-14,data/images/23nh0036/23nh0036_road_mask.png,0.1151261925697326,0.0442972481250762,0.0536142140626907,0.0472421310842037,0.0161667503416538,1.0
20b00013,"organizational outcome 1: ensure safe and reliable national road system: network development: construction of by-pass and diversion roads-cauayan city by-pass road, package 1, isabela; sta. 000+000-sta. 001+085",roads,completed,100.0,Region II,Region II,16.9425386,121.7327886,2020-03-02,2021-07-01,2020,regular infra,regular infra - gaa 2020 oo-1,103072227.25,0,2992,data/images/20b00013,7,2020-02-01,2020-07-01,2020-10-31,2021-03-01,2021-07-01,2021-07-31,data/images/20b00013/20b00013_road_mask.png,0.0810931026935577,0.0818032771348953,0.0886914283037185,0.093229629099369,0.0570948533713817,2.0
22k00103,"construction of bypass & diversion roads, cdoc-iligan hinterland road, jct. cdo-camp kibaritan/ dansolihon - jct. bcir/ laguindingan airport road extension, package 4, cagayan de oro city",roads,completed,100.0,Region X,Region X,8.3244528,124.571525,2022-03-21,2023-07-10,2022,regular infra,regular infra - gaa 2022 oo-1,110975000.0,0,14332,data/images/22k00103,7,2022-02-19,2022-07-18,2022-11-14,2023-03-13,2023-07-10,2023-08-09,data/images/22k00103/22k00103_road_mask.png,0.0950108245015144,0.1427803039550781,0.1314217150211334,0.1500045955181121,0.1177496686577797,2.0
21gf0096,"construction/improvement of danawan-igdamay-cadluman-san mateo road, san joaquin  iloilo",roads,completed,100.0,Region VI,Iloilo 1st DEO,10.6627531,122.0968551,2021-10-08,2022-12-09,2021,regular infra,regular infra - gaa 2021 lp,19542896.77,0,42634,data/images/21gf0096,7,2021-09-08,2022-01-22,2022-05-09,2022-08-24,2022-12-09,2023-01-08,data/images/21gf0096/21gf0096_road_mask.png,0.1616357564926147,0.100842110812664,0.0906970053911209,0.1552232801914215,0.0361617133021354,1.0
20g00072,"construction of pandan-ibajay road, pandan, antique",roads,completed,100.0,Region VI,Region VI,11.7271629,122.1043252,2020-11-23,2022-11-08,2020,regular infra,regular infra - gaa 2020 lp,61873057.83,0,8576,data/images/20g00072,7,2020-10-24,2021-05-20,2021-11-15,2022-05-13,2022-11-08,2022-12-08,data/images/20g00072/20g00072_road_mask.png,0.0794004872441291,0.1670374125242233,0.1502394676208496,0.1249630898237228,0.0003179096092935,2.0
23cd0123,"construction of bypass/alternate road, brgy. gaya-gaya phase ii, city of san jose del monte, bulacan",roads,completed,100.0,Region III,Bulacan 2nd DEO,14.7907306,121.0483556,2023-05-09,2024-11-21,2023,regular infra,regular infra - gaa 2023 cssp,96497098.44,0,8,data/images/23cd0123,7,2023-04-09,2023-09-26,2024-02-14,2024-07-03,2024-11-21,2024-12-21,data/images/23cd0123/23cd0123_road_mask.png,0.155307188630104,0.1372409760951995,0.068336546421051,0.071866787970066,0.0376494564116001,1.0
23ki0069,"construction of road, misamis occidental hinterland alternative road network, jimenez to panaon to aloran, barangay guintomoyan-san juan-tugaya section, misamis occidental.",roads,completed,100.0,Region X,Misamis Occidental 1st DEO,8.3449861,123.771535,2023-03-23,2024-08-01,2023,regular infra,regular infra - gaa 2023 cssp,29399997.37,0,3771,data/images/23ki0069,7,2023-02-21,2023-07-25,2023-11-26,2024-03-29,2024-08-01,2024-08-31,data/images/23ki0069/23ki0069_road_mask.png,0.150779515504837,0.1355306059122085,0.1689373105764389,0.1708997189998626,0.0927349254488945,2.0
23cd0120,"construction / rehabilitation of road leading to relocation site, villarica road, brgy. muzon, city of san jose del monte, bulacan",roads,completed,100.0,Region III,Bulacan 2nd DEO,14.8001583,121.0327833,2023-04-24,2024-11-22,2023,regular infra,regular infra - gaa 2023 cssp,95048611.75,0,16916,data/images/23cd0120,7,2023-03-25,2023-09-15,2024-02-07,2024-06-30,2024-11-22,2024-12-22,data/images/23cd0120/23cd0120_road_mask.png,0.2408310323953628,0.2126942574977874,0.0656204149127006,0.067105509340763,0.0401675254106521,1.0
22gk0170,"construction of murcia by-pass road, negros occidental",roads,completed,100.0,Negros Island Region,Negros Occidental 1st DEO,10.6065444,123.0228972,2022-03-30,2023-10-07,2022,regular infra,regular infra - gaa 2022 cssp,96498000.21,0,37062,data/images/22gk0170,7,2022-02-28,2022-08-16,2023-01-02,2023-05-21,2023-10-07,2023-11-06,data/images/22gk0170/22gk0170_road_mask.png,0.1476945877075195,0.117433987557888,0.1703428924083709,0.1122091561555862,0.0803027600049972,1.0
21k00253,"construction/improvement of access roads leading to airports (katuparan), cdo-opol-el salvador-alubijid-laguindingan airport (pueblo de oro/cdo airport to jct. bcir laguindingan) mountain diversion road, cagayan de oro city, package vii",roads,completed,100.0,Region X,Region X,8.4322361,124.6165472,2021-07-28,2023-01-07,2021,regular infra,regular infra - gaa 2021 cssp,21789021.88,0,14332,data/images/21k00253,7,2021-06-28,2021-12-07,2022-04-18,2022-08-28,2023-01-07,2023-02-06,data/images/21k00253/21k00253_road_mask.png,0.058314561843872,0.1285813748836517,0.1268710196018219,0.0860524848103523,0.0487070493400096,2.0
21n00036,"construction/ improvement of road, salaysayon- jaguimitan road, nasipit, agusan del norte",roads,completed,100.0,Region XIII,Region XIII,8.9156117,125.3534117,2021-03-24,2022-05-31,2021,regular infra,regular infra - gaa 2021 lp,173694923.1,0,14332,data/images/21n00036,7,2021-02-22,2021-07-10,2021-10-26,2022-02-11,2022-05-31,2022-06-30,data/images/21n00036/21n00036_road_mask.png,0.0889486446976661,0.0655801892280578,0.060524582862854,0.0858135819435119,0.0715686306357383,1.0
22ng0031,"construction of road, sitio puyawon - sitio buya, barangay camam-onan, gigaquit, surigao del norte/barangay camam-onan, gigaquit, surigao del norte",roads,completed,100.0,Region XIII,Surigao del Norte 2nd DEO,9.4674781,125.6981667,2022-06-06,2025-05-02,2022,regular infra,regular infra - gaa 2022 cssp,77199998.19,0,15599,data/images/22ng0031,7,2022-05-07,2023-02-26,2023-11-18,2024-08-09,2025-05-02,2025-06-01,data/images/22ng0031/22ng0031_road_mask.png,0.1630798280239105,0.1760731637477874,0.0413918159902095,0.0513808578252792,0.0520140528678894,1.0
21jb0092,"construction of concrete road - jct. dipolog-sindangan - liloy road connecting to bago dalongdong (joaquin macias) in support of rice, rubber, coconut and abaca industries, sindangan, zamboanga del norte.",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.3245967,123.0591589,2021-09-29,2023-09-18,2021,regular infra,regular infra - gaa 2021 cssp,58866213.77,0,10451,data/images/21jb0092,7,2021-08-30,2022-03-27,2022-09-23,2023-03-22,2023-09-18,2023-10-18,data/images/21jb0092/21jb0092_road_mask.png,0.0908883959054946,0.0663866624236106,0.0704574659466743,0.1119362488389015,0.0629558712244033,2.0
22nb0057,"construction of road slope protection structure - along nrj bayugan-calaitan-tandag rd (s00457mn) k1275+374 - k1275+592, bayugan, agusan del sur",roads,completed,100.0,Region XIII,Agusan del Sur 1st DEO,8.7636861,125.7731889,2022-06-03,2023-06-19,2021,regular infra,regular infra - gaa 2021 oo-1,96494397.36,0,25226,data/images/22nb0057,7,2022-05-04,2022-09-06,2022-12-10,2023-03-15,2023-06-19,2023-07-19,data/images/22nb0057/22nb0057_road_mask.png,0.0477371923625469,0.1243022605776786,0.1598586142063141,0.1309012025594711,0.0229253601282835,2.0
